MSZoning,LotShape,HouseStyle,OverallQual,RoofStyle,ExterQual,Foundation,BsmtQual,BsmtExposure,HeatingQC,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageType,GarageFinish,GarageCars,SaleCondition,LotArea,Neighborhood,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,GrLivArea,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,SalePrice
3,3,7,6,3,3,1,3,1,4,1,1,0,2,3,6,0,1,1,1,4,10382,12,1958,1958,513,75,588,1095,1958.0,264,0,0,140000
3,3,5,7,1,2,2,2,3,0,0,2,0,2,2,6,0,3,1,2,4,2268,16,2003,2004,567,197,764,1626,2003.0,474,0,27,173000
3,3,2,6,1,3,1,2,3,4,0,2,0,2,3,5,1,1,2,1,4,7892,20,1979,1979,0,918,918,918,1979.0,264,28,0,99500
3,0,5,7,1,3,0,2,3,4,0,1,0,3,2,8,0,5,2,2,4,11414,3,1910,1993,0,728,728,2019,1997.0,532,509,135,167500
1,3,5,7,1,2,2,2,3,0,1,2,1,3,2,6,0,5,2,2,4,2651,21,2000,2000,641,32,673,1382,2000.0,490,153,50,165000
3,3,2,4,1,3,1,3,3,0,0,1,0,3,3,5,0,5,2,2,0,9450,7,1954,1954,552,342,894,894,1999.0,400,0,0,110000
3,3,2,5,1,3,2,3,3,4,1,1,0,3,3,5,0,5,2,2,4,8816,19,1963,1963,651,470,1121,1121,1963.0,480,0,80,139000
3,0,6,7,1,0,1,3,0,2,1,1,0,3,0,6,0,1,1,2,4,12122,12,1961,2007,867,77,944,999,1961.0,588,144,76,178400
3,0,5,8,3,2,2,2,3,0,1,2,1,4,2,8,1,1,0,3,4,12203,15,1998,1999,854,371,1225,2612,1998.0,676,250,0,336000
3,3,2,7,1,2,2,2,0,0,0,2,0,2,2,6,1,1,0,2,4,3182,0,2007,2007,0,1266,1266,1266,2007.0,388,100,16,159895
3,3,5,8,1,2,2,2,2,0,0,2,1,4,2,9,1,1,2,2,4,11250,5,2002,2002,0,1128,1128,2290,2002.0,779,0,0,255900
3,3,2,5,1,3,1,3,3,4,1,1,0,3,3,5,0,5,2,1,4,10880,7,1950,1950,1040,124,1164,1164,1950.0,240,0,48,125000
4,3,0,6,3,3,1,3,3,2,0,1,0,2,2,5,0,1,2,1,4,5310,17,1910,2003,0,485,485,1635,1950.0,255,394,0,117000
3,0,2,9,3,0,2,0,0,0,1,2,1,3,0,8,1,1,0,3,5,10159,16,2009,2010,1646,284,1930,1940,2010.0,606,168,95,395192
3,0,5,6,1,3,1,3,3,4,0,2,1,4,2,8,1,1,0,2,4,12046,14,1976,1976,156,692,848,2030,1976.0,551,0,224,195000
1,3,5,7,1,2,2,2,3,0,0,2,1,3,2,6,0,1,1,2,5,8125,21,2006,2006,0,770,770,1576,2006.0,614,0,50,197000
3,3,5,8,1,2,2,2,3,0,1,2,1,3,2,7,1,1,0,3,4,9452,15,1997,1998,1074,322,1396,2392,1997.0,870,0,70,348000
4,3,5,8,1,2,0,3,3,2,0,1,1,4,2,8,1,1,2,2,4,17671,17,1882,1986,216,700,916,1742,1925.0,424,0,169,168000
3,3,5,6,3,3,1,3,1,2,0,2,1,3,2,7,1,1,1,2,4,9760,12,1964,1993,536,169,822,1851,1964.0,440,239,42,187000
3,3,5,6,1,3,2,2,3,0,0,2,1,3,2,6,0,1,1,2,5,8846,5,2005,2006,0,750,750,1500,2005.0,564,0,35,173900
3,3,2,10,3,0,2,0,1,0,1,2,0,3,0,7,1,1,0,3,4,12456,16,2006,2007,1172,528,1700,1718,2008.0,786,216,48,337500
3,0,0,4,1,3,1,3,3,4,1,1,1,3,3,5,0,5,2,1,0,4712,3,1946,1950,384,363,747,1230,1946.0,305,0,57,121600
3,0,2,5,3,3,1,3,3,4,1,1,0,3,3,6,0,1,2,1,4,10659,12,1961,1961,915,135,1050,1050,1961.0,368,0,319,136500
3,0,2,6,3,3,1,3,3,4,0,2,0,2,3,6,1,1,1,2,4,11717,14,1970,1970,0,1442,1442,1442,1970.0,615,371,0,185000
4,3,2,3,3,3,0,3,3,1,0,1,0,3,3,6,1,5,2,1,4,9786,9,1922,1950,0,1007,1007,1077,1922.0,210,0,100,91000
3,3,2,7,1,2,2,2,0,0,1,2,0,2,2,6,0,1,1,2,4,6762,5,2006,2006,686,501,1187,1208,2006.0,632,105,61,206000
3,3,2,5,1,3,0,1,3,0,0,1,0,2,0,4,0,5,2,1,0,5400,17,1920,1950,0,691,691,691,1920.0,216,0,20,86000
3,0,2,8,1,2,2,2,3,0,0,2,0,3,2,7,1,1,1,3,4,11957,21,2006,2006,24,1550,1574,1574,2006.0,824,144,104,232000
3,0,2,5,1,3,1,3,3,1,0,2,0,4,3,8,0,5,2,2,4,11500,14,1976,1976,0,1680,1680,1680,1976.0,528,0,0,136905
3,3,2,7,1,2,2,2,3,0,0,2,0,1,2,7,1,1,0,2,4,3182,0,2005,2006,16,1330,1346,1504,2005.0,457,156,0,181000
3,3,7,5,1,2,1,2,0,4,0,2,0,3,3,6,0,1,2,1,4,8385,5,1977,1977,595,390,985,985,1977.0,328,210,0,149900
3,2,2,6,1,3,1,2,3,2,0,2,0,3,3,7,1,1,2,2,4,12155,12,1970,1970,1237,420,1657,1657,1970.0,484,0,0,163500
4,3,5,4,1,3,1,3,3,4,0,1,1,3,3,6,0,1,1,1,4,2217,10,1970,1970,273,0,546,1092,1970.0,286,238,0,88000
3,0,2,7,3,2,2,0,2,0,0,2,0,3,2,7,1,1,0,2,4,12118,11,2004,2005,0,1710,1710,1710,2004.0,550,100,48,240000
3,3,0,5,1,3,1,3,3,4,0,2,0,4,3,7,1,1,2,1,4,21286,19,1948,1950,0,720,720,1271,1948.0,312,0,0,135000
3,3,5,6,3,3,2,3,3,4,0,1,1,3,2,7,2,5,2,1,4,10592,6,1923,1996,0,602,602,1502,1923.0,180,96,0,165000
4,3,2,5,3,3,0,3,3,4,1,1,0,2,3,4,0,5,2,1,4,7200,17,1910,2006,247,310,1022,1022,1956.0,280,0,30,85000
3,3,2,6,1,3,1,3,3,4,0,1,0,2,3,5,1,5,2,1,4,11664,12,1948,1950,336,746,1082,1082,1948.0,240,0,130,119200
3,3,5,8,1,2,2,2,3,0,1,2,1,3,2,6,0,1,0,2,4,8400,14,2001,2001,643,167,810,1665,2001.0,528,0,45,227000
3,3,2,7,3,2,2,2,1,0,1,2,0,3,2,6,1,1,0,2,4,11883,5,1996,1996,690,814,1504,1504,1996.0,478,115,66,203000
3,0,2,8,1,2,1,2,0,2,1,1,0,1,2,4,1,1,1,2,0,5814,22,1984,1984,1036,184,1220,1360,1984.0,565,63,0,187500
3,0,7,7,1,2,2,2,3,2,0,2,1,3,2,7,1,1,1,2,4,10784,8,1991,1992,0,384,384,1472,1991.0,402,164,0,160000
3,3,2,7,1,2,2,2,1,0,0,2,0,2,2,6,1,1,0,2,4,3013,0,2005,2005,16,1346,1362,1506,2005.0,440,142,20,213490
3,3,2,4,1,3,2,2,3,0,1,1,1,2,2,5,0,1,0,2,4,7024,7,2005,2005,1024,108,1132,1132,2005.0,451,252,64,176000
3,3,2,7,1,2,2,2,0,0,1,2,0,2,2,6,0,1,1,2,5,7406,5,2006,2006,684,515,1199,1220,2006.0,632,105,54,194000
4,3,0,5,1,3,1,3,3,2,0,1,0,2,3,6,0,5,2,1,4,9439,17,1930,1950,324,588,912,1248,1957.0,160,0,0,87000
3,3,2,7,1,2,2,2,3,0,0,2,0,2,2,7,1,1,0,2,4,3182,0,2005,2006,16,1330,1346,1504,2005.0,437,156,20,191000
3,0,2,8,3,2,1,2,0,4,1,2,0,2,2,10,1,1,0,2,0,15498,23,1976,1976,1165,0,1565,2898,1976.0,665,0,72,287000
3,3,2,5,1,3,1,3,3,4,1,1,0,3,3,5,0,5,2,2,4,7700,5,1972,1972,138,276,882,882,1980.0,461,96,0,112500
3,3,2,5,1,3,1,3,3,4,1,1,0,3,3,6,2,1,2,2,4,9300,12,1960,1960,697,571,1268,1264,1960.0,461,0,0,167500
3,0,2,8,1,2,2,2,1,0,1,2,0,3,2,7,1,1,1,3,5,9520,23,2007,2008,1513,125,1638,1646,2008.0,800,192,44,293077
3,3,0,5,1,3,1,3,3,4,1,1,0,3,3,6,1,1,2,1,4,9492,12,1941,1950,368,359,768,1376,1941.0,240,0,0,105000
4,3,5,6,1,3,1,3,3,2,0,1,1,3,3,7,0,5,2,1,4,1680,2,1972,1972,317,355,672,1218,1972.0,264,0,28,118000
3,3,3,7,1,3,0,3,3,0,1,2,1,5,3,12,2,2,0,2,4,15863,18,1920,1970,523,301,824,3082,1970.0,672,136,63,197000
3,0,5,8,1,2,2,2,3,0,1,2,1,5,2,10,1,1,1,3,0,14541,15,1993,1993,1012,326,1338,2520,1993.0,796,209,55,310000
3,3,2,7,1,2,2,2,3,0,1,2,0,3,2,6,0,1,2,3,4,8125,5,2002,2002,986,668,1654,1654,2002.0,900,0,136,230000
3,3,2,5,1,3,2,1,3,0,0,1,0,2,1,5,1,2,2,1,4,6305,6,1938,1950,0,920,920,954,1938.0,240,0,0,119750
3,0,2,9,3,2,2,0,1,0,1,2,0,2,0,6,1,1,0,3,4,12898,23,2007,2008,1022,598,1620,1620,2008.0,912,228,0,315500
3,3,5,8,1,2,2,2,3,0,0,2,1,3,2,7,1,3,0,2,4,9240,5,2001,2002,0,1055,1055,2263,2001.0,905,0,45,287000
4,3,6,4,1,3,1,2,0,4,1,1,0,1,3,3,0,1,2,1,4,1477,10,1970,1970,509,121,630,630,1970.0,286,0,0,80000
3,3,2,5,1,3,1,3,3,0,1,2,0,3,3,8,1,1,1,2,4,13125,19,1957,2000,168,284,1134,1803,1957.0,484,0,0,155000
3,3,5,6,3,3,1,3,3,2,0,1,1,4,2,7,0,1,2,2,4,9130,14,1966,2000,400,336,800,1632,1966.0,484,0,40,173000
3,0,2,6,1,2,2,2,0,0,1,2,0,1,2,5,1,1,1,2,4,5381,16,2005,2005,900,406,1306,1306,2005.0,624,170,63,196000
3,3,5,7,3,3,2,2,3,0,1,2,1,4,2,10,1,1,2,2,4,11839,20,1990,1990,1085,390,1475,2329,1990.0,514,192,121,262280
3,3,2,8,3,2,2,2,3,4,1,2,1,4,2,9,1,1,0,2,4,9600,14,1981,1981,1104,1420,2524,2524,1981.0,542,474,120,278000
3,0,5,9,3,2,2,0,0,0,0,3,1,4,0,11,1,3,0,3,5,16056,22,2005,2006,240,1752,1992,2868,2005.0,716,214,108,556581
3,1,2,5,1,3,2,2,3,0,0,1,0,3,3,5,0,5,2,2,4,9245,5,1994,1995,686,304,990,990,1996.0,672,0,0,145000
3,0,2,7,1,2,2,2,0,0,0,2,0,3,2,6,0,1,0,2,5,8993,8,2007,2007,0,1302,1302,1302,2007.0,436,0,22,176485
3,0,2,7,1,2,2,2,0,0,0,2,0,3,2,6,1,1,0,2,5,11175,5,2007,2007,0,1316,1316,1316,2007.0,440,0,20,200141
3,3,5,6,1,3,1,3,3,4,0,1,1,4,3,9,1,1,1,2,4,9500,12,1964,1978,442,374,816,1977,1964.0,540,0,52,165000
3,3,2,5,3,3,1,3,0,0,0,1,0,4,3,7,1,2,2,1,4,8562,7,1957,2002,383,833,1216,1526,1957.0,364,116,78,144500
3,3,5,8,1,2,2,2,2,0,1,2,1,3,2,7,1,1,0,2,4,11367,5,2002,2002,932,133,1065,1989,2002.0,586,199,60,255000
3,3,2,6,1,3,1,2,3,4,0,2,0,3,3,7,1,1,0,2,0,11361,14,1976,1976,644,549,1193,1523,1976.0,478,0,0,180000
3,0,2,7,1,2,2,2,0,0,1,2,0,2,2,6,1,1,1,2,4,7052,16,2005,2005,659,705,1364,1364,2005.0,484,192,36,185850
3,1,5,7,1,2,2,2,3,0,0,2,1,3,2,7,1,3,0,2,4,29959,15,1994,1994,595,378,973,1850,1994.0,467,168,98,248000
3,0,5,9,1,0,2,0,0,0,1,2,1,3,0,10,1,1,0,3,4,11308,16,2008,2008,936,168,1104,2184,2008.0,836,0,102,335000
3,0,0,6,1,3,1,3,2,4,0,1,1,3,3,7,1,5,2,2,4,11275,6,1932,1950,297,0,854,1991,1977.0,432,0,0,220000
3,3,2,8,1,2,2,2,2,0,1,2,0,2,2,6,0,1,0,2,4,4920,22,2001,2001,616,722,1338,1338,2001.0,582,0,0,213500
0,3,2,3,1,1,1,3,3,4,0,1,0,2,3,6,0,5,1,3,4,18000,9,1935,1950,0,894,894,894,1994.0,1248,0,20,81000
4,3,5,5,1,3,0,3,3,4,0,2,0,5,3,10,0,5,2,2,4,13600,17,1900,1950,0,662,662,2337,1945.0,560,0,57,90000
4,3,2,6,1,3,0,3,3,2,0,1,0,2,2,5,1,5,2,2,4,6000,17,1925,1980,397,706,1103,1103,1976.0,440,166,120,110500
3,0,2,5,1,3,1,3,2,0,0,1,1,3,3,6,1,1,1,2,4,11000,12,1966,1966,740,184,1154,1154,1966.0,480,0,58,154000
3,3,5,7,1,2,2,0,1,0,1,2,1,3,2,7,0,1,1,2,4,14000,4,1996,1997,1201,105,1306,2260,1996.0,533,296,44,328000
3,0,5,6,1,2,2,2,3,2,0,2,1,3,3,7,1,1,1,2,4,7837,8,1993,1994,0,799,799,1571,1993.0,380,0,40,178000
3,3,5,6,1,3,1,3,1,4,1,1,1,4,3,7,0,1,1,2,4,9760,12,1964,1964,674,0,780,1611,1964.0,442,328,128,167900
4,3,5,6,1,3,1,2,3,2,1,2,1,5,3,10,1,1,0,2,4,3964,10,1973,1973,837,105,942,2521,1973.0,576,728,20,151400
3,3,1,5,1,3,1,3,3,4,0,1,0,2,2,4,0,5,2,2,4,9600,12,1949,2003,220,625,845,893,1985.0,576,0,0,135000
3,3,2,5,3,3,1,3,3,4,1,1,0,3,3,6,0,1,2,1,4,10152,12,1956,1956,586,462,1048,1048,1956.0,286,0,20,135000
3,3,5,6,1,3,1,3,3,0,0,1,1,4,3,8,0,1,2,2,4,11700,14,1968,1968,298,429,727,1556,1968.0,441,0,0,154000
3,3,0,5,1,3,1,1,2,1,1,1,0,4,3,7,1,5,2,1,4,7585,7,1948,1950,0,810,810,1456,1954.0,280,0,0,91500
3,0,5,6,3,3,1,3,3,4,0,1,1,3,3,6,0,1,0,2,4,7950,7,1977,1977,535,155,690,1426,1977.0,440,252,0,159500
3,3,2,7,1,2,2,2,0,0,0,2,0,2,2,5,0,1,1,3,4,8556,5,2006,2006,0,1240,1240,1240,2006.0,826,140,93,194000
3,3,5,7,1,3,1,3,3,4,0,1,1,3,3,6,2,1,2,1,4,13125,6,1940,1984,410,390,800,1740,1940.0,240,0,0,219500
3,3,0,5,1,3,1,1,3,2,0,2,0,3,2,7,1,1,2,2,4,10800,17,1936,1989,626,170,796,1466,1950.0,566,436,21,170000
3,0,2,5,1,3,1,3,2,0,1,1,0,3,3,6,0,1,0,1,0,15870,12,1969,1969,75,230,1096,1096,1969.0,299,240,32,138800
4,3,2,6,1,2,2,2,2,0,1,1,0,1,2,3,1,1,1,2,4,4435,5,2004,2004,662,186,848,848,2004.0,420,140,0,155900
3,3,2,5,1,3,2,2,3,2,0,1,0,3,3,5,0,1,2,1,4,8775,5,1994,1994,495,495,990,990,1996.0,299,0,64,126000
3,3,2,6,1,2,1,3,3,0,0,2,0,3,2,5,0,1,1,2,0,11040,14,1971,2004,656,602,1258,1258,1971.0,528,55,0,145000
3,3,2,5,1,3,1,3,3,1,1,1,1,3,3,5,0,1,0,1,4,7500,19,1963,1963,824,216,1040,1040,1963.0,308,0,0,133000
3,3,2,7,1,2,2,2,3,0,0,2,0,3,2,6,1,1,1,2,4,8749,5,2002,2002,0,1459,1459,1459,2002.0,527,192,39,192000
3,3,2,6,3,3,1,3,3,4,1,1,0,3,3,6,2,1,1,1,4,8800,12,1964,1964,553,698,1251,1251,1964.0,461,0,116,160000
3,1,5,6,1,3,2,2,3,2,0,2,1,3,3,6,1,1,0,2,4,13031,8,1995,1996,592,99,691,1498,1995.0,409,315,44,187500
3,3,6,6,1,3,2,2,0,0,1,1,0,2,2,5,0,1,2,2,4,9069,20,1992,1992,747,189,936,996,1992.0,564,120,0,147000
4,3,5,4,1,3,1,3,3,4,0,1,1,3,3,6,0,1,1,1,4,1974,10,1973,1973,334,212,546,1092,1973.0,286,120,96,83500
1,3,5,8,1,2,2,2,2,0,0,2,1,3,2,9,1,1,1,3,4,10574,21,2005,2006,0,1082,1082,1953,2005.0,1043,160,50,252000
4,3,5,7,1,2,2,2,3,0,0,2,0,3,2,7,0,5,2,2,4,2522,7,2004,2004,0,970,970,1709,2004.0,380,0,40,137500
1,0,2,8,1,2,2,2,3,0,1,1,1,1,2,4,1,1,0,2,4,3316,21,2005,2005,1039,208,1247,1247,2005.0,550,0,84,197000
1,3,5,7,1,2,2,2,3,0,1,2,1,2,2,4,0,5,2,2,4,2160,21,1999,2000,510,90,600,1252,1999.0,462,0,48,160000
3,3,0,6,1,3,2,3,3,1,0,2,0,4,3,7,1,5,2,2,4,8400,18,1925,1950,423,758,1181,1694,1925.0,576,342,0,136500
3,3,2,5,3,3,1,3,2,2,1,1,1,1,2,6,0,5,2,2,4,9230,12,1965,1998,661,203,864,1200,1977.0,884,0,64,146000
3,3,2,5,1,3,1,3,3,0,1,1,0,2,3,4,0,1,0,1,4,5868,12,1956,2000,248,448,936,936,1956.0,308,0,0,129000
3,0,2,6,1,2,2,2,3,2,0,2,0,3,2,6,1,1,1,2,4,9317,5,2006,2006,24,1290,1314,1314,2006.0,440,0,22,176432
3,3,2,8,1,2,1,2,3,0,0,1,1,2,2,5,0,1,1,2,4,3696,22,1986,1986,0,1074,1074,1088,1987.0,461,0,74,170000
4,3,0,4,1,3,0,3,3,4,0,1,0,3,3,6,0,5,2,1,4,6000,3,1936,1950,672,0,672,1324,1936.0,240,0,0,128000
3,0,2,7,1,3,1,2,3,4,0,2,0,3,3,7,1,1,1,2,0,11880,14,1978,1978,704,567,1271,1601,1978.0,478,0,0,157000
3,3,2,2,1,3,1,3,3,4,0,1,0,1,1,3,0,5,2,1,4,8400,18,1920,1950,290,0,290,438,1930.0,246,0,0,60000
3,0,2,5,1,3,1,3,3,4,0,1,0,3,3,5,0,5,2,1,4,9758,12,1971,1971,412,251,950,950,1981.0,280,0,0,119500
3,3,2,5,1,3,1,3,3,0,0,1,0,2,3,6,0,1,1,1,3,7000,12,1960,2002,588,422,1010,1134,1960.0,254,0,16,135000
3,3,2,6,3,3,1,3,2,0,0,1,0,3,3,6,1,3,0,2,4,8910,12,1959,1959,655,0,655,1194,1954.0,539,0,0,159500
4,3,5,5,1,3,1,3,3,4,0,2,1,3,3,6,0,5,2,2,4,2016,2,1970,1970,0,630,630,1302,1970.0,440,0,0,106000
3,0,5,8,1,2,2,0,0,0,1,2,1,3,2,9,2,1,1,2,4,12256,15,1994,1995,1032,431,1463,2622,1994.0,712,186,32,325000
3,0,2,7,3,2,2,2,2,2,1,2,0,3,2,6,1,1,0,2,4,10357,20,1990,1991,738,172,910,1442,1990.0,719,0,244,179900
3,2,5,7,1,2,2,0,3,0,0,2,1,3,2,9,1,3,1,2,5,23257,8,2006,2006,0,868,868,2021,2006.0,422,0,100,274725
3,3,5,6,1,3,2,2,3,0,0,2,1,3,3,7,1,1,1,2,0,8063,8,2000,2000,0,924,924,1690,2000.0,463,100,48,181000
3,0,2,8,1,2,2,0,2,0,1,2,0,3,2,7,1,1,0,3,4,11362,16,2004,2005,1039,797,1836,1836,2004.0,862,125,185,280000
3,3,5,6,1,3,2,2,3,2,1,2,1,3,3,8,1,1,0,2,4,8000,8,1995,1996,219,554,773,1658,1995.0,431,224,84,188000
3,3,5,7,3,3,1,3,3,4,0,2,1,4,3,8,1,1,1,2,4,10480,14,1976,1976,403,400,803,1964,1976.0,483,0,69,205000
3,0,2,5,1,3,1,3,3,4,1,1,0,2,3,5,0,5,2,1,4,7100,12,1957,1957,708,108,816,816,1957.0,308,0,0,129900
3,3,2,5,1,3,1,3,3,2,1,1,0,2,2,6,0,1,2,1,4,8923,12,1953,2006,643,365,1008,1008,1953.0,240,0,18,134500
3,3,2,5,1,3,1,3,3,0,0,1,0,2,2,4,0,5,2,1,4,5400,17,1954,2000,415,418,833,833,1955.0,326,0,0,117000
3,3,2,8,3,2,2,0,3,0,1,2,0,3,0,7,1,1,1,3,5,12085,16,2007,2007,1004,730,1734,1734,2007.0,928,0,0,318000
3,3,7,8,3,2,2,2,3,0,1,2,1,3,2,7,1,3,0,2,4,7750,8,2002,2002,353,55,408,1419,2002.0,527,120,0,184100
3,0,2,5,1,3,1,3,3,0,1,1,0,3,2,5,0,1,1,2,4,9764,19,1967,2003,702,192,894,894,1967.0,450,0,0,130000
3,3,7,5,1,3,1,3,3,4,0,1,0,3,3,6,0,3,1,1,4,13825,19,1958,1987,0,533,533,1601,1958.0,300,280,34,140000
3,3,2,5,1,3,1,3,3,4,0,1,0,3,3,6,0,1,1,1,4,7560,12,1959,1959,369,671,1040,1040,1959.0,286,140,0,133700
4,3,2,6,1,3,0,3,3,4,0,1,0,2,3,6,1,5,2,1,4,8263,9,1920,1950,0,1012,1012,1012,1920.0,308,0,22,118400
3,3,2,7,1,2,2,2,0,0,0,2,0,3,2,7,0,1,1,3,5,10084,5,2005,2006,24,1528,1552,1552,2005.0,782,144,20,212900
3,0,2,4,1,3,1,3,3,0,0,1,0,3,3,5,0,2,2,1,0,8926,7,1956,1956,0,672,672,960,1956.0,288,64,0,112000
3,0,7,7,1,3,2,2,3,2,0,2,1,3,2,7,1,1,0,2,4,9125,8,1992,1992,0,384,384,1482,1992.0,392,100,25,163900
3,3,2,4,1,3,1,3,3,4,0,1,0,2,1,5,1,5,2,2,4,10434,12,1955,1955,0,1005,1005,1005,1977.0,672,0,0,115000
3,3,2,7,3,2,2,2,3,0,0,2,0,2,2,7,1,1,0,3,4,3684,0,2007,2007,0,1373,1373,1555,2007.0,660,143,20,174000
3,2,2,7,3,2,2,2,0,0,1,2,0,3,2,7,1,1,0,3,3,14572,8,2004,2004,1300,230,1530,1530,2004.0,630,144,36,259000
3,0,5,7,1,2,2,2,0,0,0,2,1,4,2,8,1,3,0,2,4,11796,8,2004,2005,0,847,847,1959,2004.0,434,100,48,215000
4,3,6,5,1,3,1,2,1,4,1,1,0,2,3,4,0,5,2,2,4,7200,17,1980,1980,936,0,936,936,1980.0,672,49,0,140000
3,3,0,4,1,3,0,3,3,4,1,2,0,4,2,7,2,5,2,2,4,7804,18,1928,1950,622,500,1122,1981,1981.0,576,431,44,135000
4,3,5,6,1,3,0,3,2,4,0,2,0,5,1,8,0,5,2,1,4,9900,17,1880,1950,0,1008,1008,2210,1930.0,205,0,48,117500
3,0,5,8,1,2,2,2,3,0,0,2,1,3,2,8,1,1,1,2,4,9828,20,1995,1995,584,544,1128,2020,1995.0,466,0,155,239500
3,0,5,6,1,3,2,2,0,2,0,2,1,3,3,7,1,1,0,2,4,8773,8,1997,1997,0,916,916,1600,1997.0,460,100,38,169000
4,3,2,6,1,3,0,3,3,4,0,1,0,2,3,5,1,5,2,1,4,6180,3,1926,1950,0,960,960,986,1926.0,180,0,128,102000
3,3,0,6,1,3,1,3,3,4,0,1,0,3,3,6,0,1,2,1,0,9600,12,1950,1950,280,752,1032,1252,1950.0,288,0,0,119000
3,0,2,6,1,3,2,3,1,4,1,2,0,2,2,5,2,1,1,2,4,9819,11,1977,1977,1567,0,1567,1567,1977.0,714,264,32,196000
3,0,2,5,1,3,0,3,3,4,0,1,0,3,3,6,1,5,2,2,4,8731,3,1920,1950,645,270,915,1167,1972.0,495,0,0,144000
3,3,2,5,1,3,1,3,2,4,1,1,0,2,3,4,0,5,2,2,0,7350,12,1951,1951,852,100,952,952,1988.0,840,0,0,139000
3,0,5,5,1,3,1,3,3,0,1,2,1,4,2,9,1,1,2,2,4,10304,14,1976,1976,381,399,780,1868,1976.0,484,448,96,197500
3,3,5,8,3,2,2,0,1,0,1,3,0,4,2,11,1,3,1,3,5,9965,5,2006,2007,1150,316,1466,2828,2006.0,1052,125,144,424870
3,3,0,4,1,3,0,2,3,1,1,1,0,2,1,5,0,5,2,1,4,12180,7,1941,1950,348,324,672,924,1941.0,280,0,0,80000
4,3,0,5,1,3,0,3,3,0,0,1,0,3,3,8,1,5,2,1,3,6240,3,1928,1950,0,1042,1042,1576,1928.0,225,0,0,149000
3,3,2,6,1,2,1,2,3,4,1,2,0,3,2,5,1,1,2,2,4,11200,20,1985,1985,1258,40,1298,1298,1985.0,403,165,26,180000
3,3,5,7,1,3,1,3,3,0,0,1,1,3,1,7,1,1,2,1,4,12000,6,1941,1950,275,429,704,1564,1941.0,234,0,0,174500
4,3,0,7,1,3,2,3,3,4,0,1,0,2,3,5,1,5,2,1,4,5700,17,1926,1950,0,572,572,1111,1982.0,288,0,0,116900
4,3,5,7,3,3,2,3,3,0,0,1,0,3,3,7,0,5,2,2,4,9000,17,1920,1988,624,26,650,1482,1930.0,324,0,0,143000
3,0,2,6,1,3,1,3,3,0,0,1,0,2,2,4,1,1,2,1,4,8280,12,1950,1950,0,932,932,932,1950.0,306,0,0,124000
3,3,2,5,1,3,1,3,3,4,0,1,1,3,1,6,2,1,0,2,4,17755,7,1959,1959,176,1290,1466,1466,1959.0,528,0,140,149900
3,0,2,6,1,3,2,3,3,0,0,1,0,2,0,6,1,1,0,2,0,14115,6,1956,2004,296,230,1073,1811,1956.0,470,0,0,230000
4,3,2,6,1,2,0,3,0,0,0,1,0,2,3,5,0,5,2,1,4,5890,9,1930,2007,538,278,816,816,2002.0,432,0,0,120500
3,0,5,7,1,3,1,3,1,4,0,1,2,4,2,8,2,1,2,2,4,13700,12,1965,1988,454,410,864,1820,1965.0,492,60,84,201800
3,0,2,5,1,2,1,2,1,4,1,2,0,3,2,6,1,1,1,2,4,10768,24,1976,2004,1157,280,1437,1437,1976.0,528,0,21,218000
3,3,7,5,1,3,2,3,1,2,0,2,0,3,2,6,1,1,1,2,4,9350,12,1965,1999,633,586,1219,1265,1965.0,502,0,92,179900
3,0,2,7,1,2,2,2,3,0,1,2,0,2,2,6,1,1,1,2,4,5001,16,2007,2008,904,410,1314,1314,2008.0,626,172,62,230000
3,3,2,8,1,2,2,2,3,0,0,2,0,3,2,7,0,1,1,3,5,11932,21,2007,2008,0,1580,1580,1580,2008.0,830,0,24,235128
3,3,5,6,3,2,1,3,3,4,0,2,1,4,2,8,1,1,1,2,4,9120,14,1974,1974,442,459,901,1876,1974.0,540,0,69,185000
3,3,5,6,1,3,1,2,3,1,0,2,1,3,3,7,1,1,2,2,4,2280,13,1978,1978,311,544,855,1456,1978.0,440,26,0,146000
3,0,2,6,3,2,1,3,3,0,1,1,0,3,2,7,1,5,2,2,4,14778,6,1954,2006,728,568,1296,1640,1993.0,924,108,0,224000
3,3,2,5,1,3,1,2,3,2,0,1,0,3,3,5,1,1,0,2,4,8724,19,1968,1968,492,402,894,894,1968.0,450,0,0,129000
3,3,6,4,1,3,1,2,0,4,2,0,2,0,3,6,0,4,2,2,2,12900,19,1969,1969,1198,0,1198,1258,1969.0,400,120,0,108959
3,0,7,5,1,3,2,2,1,0,1,1,1,2,2,5,1,1,2,2,4,16157,24,1978,1978,680,289,1360,1432,1978.0,588,168,180,194000
3,0,2,7,1,2,2,2,3,0,0,2,0,3,2,7,0,1,1,2,5,9541,16,2009,2009,0,1502,1502,1502,2009.0,644,0,114,233170
3,0,2,8,1,2,2,2,0,0,0,2,0,3,2,7,0,1,1,3,4,10475,5,2008,2008,0,1694,1694,1694,2008.0,776,160,33,245350
3,0,5,6,1,3,2,2,3,0,1,2,1,3,3,7,1,1,0,2,4,10852,8,2000,2000,786,173,959,1671,2000.0,472,0,38,173000
